* Measurement data measured by REW V5.20.13
* Source: Trace Arithmetic result A * B conjugate
* Format: Trace Arithmetic result A * B conjugate
* Dated: Jan 28, 2023 4:42:55 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times Bconj A = Jan 28 B = Correct
* Measurement: A times Bconj
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
200.317367 80.986 -136.7558
200.683578 80.981 -136.6770
201.049789 80.976 -136.5989
201.415999 80.972 -136.5213
201.782210 80.967 -136.4443
202.148421 80.963 -136.3678
202.514632 80.958 -136.2917
202.880843 80.953 -136.2161
203.247054 80.949 -136.1409
203.613265 80.944 -136.0660
203.979476 80.940 -135.9915
204.345687 80.935 -135.9174
204.711898 80.931 -135.8436
205.078108 80.927 -135.7704
205.444319 80.922 -135.6977
205.810530 80.918 -135.6259
206.176741 80.914 -135.5549
206.542952 80.910 -135.4848
206.909163 80.905 -135.4157
207.275374 80.901 -135.3474
207.641585 80.897 -135.2799
208.007796 80.892 -135.2130
208.374007 80.887 -135.1463
208.740218 80.883 -135.0797
209.106428 80.878 -135.0131
209.472639 80.873 -134.9462
209.838850 80.868 -134.8791
210.205061 80.863 -134.8118
210.571272 80.858 -134.7445
210.937483 80.854 -134.6771
211.303694 80.849 -134.6098
211.669905 80.844 -134.5427
212.036116 80.839 -134.4758
212.402327 80.833 -134.4088
212.768538 80.828 -134.3416
213.134748 80.823 -134.2739
213.500959 80.817 -134.2052
213.867170 80.811 -134.1352
214.233381 80.805 -134.0635
214.599592 80.799 -133.9899
214.965803 80.793 -133.9141
215.332014 80.787 -133.8360
215.698225 80.781 -133.7559
216.064436 80.776 -133.6737
216.430647 80.770 -133.5900
216.796858 80.765 -133.5051
217.163068 80.760 -133.4193
217.529279 80.756 -133.3334
217.895490 80.751 -133.2476
218.261701 80.747 -133.1623
218.627912 80.743 -133.0779
218.994123 80.740 -132.9946
219.360334 80.736 -132.9126
219.726545 80.733 -132.8317
220.092756 80.729 -132.7519
220.458967 80.725 -132.6731
220.825178 80.722 -132.5950
221.191388 80.718 -132.5174
221.557599 80.714 -132.4400
221.923810 80.710 -132.3625
222.290021 80.706 -132.2847
222.656232 80.702 -132.2065
223.022443 80.698 -132.1277
223.388654 80.694 -132.0484
223.754865 80.690 -131.9688
224.121076 80.686 -131.8888
224.487287 80.682 -131.8089
224.853498 80.678 -131.7294
225.219708 80.674 -131.6505
225.585919 80.671 -131.5726
225.952130 80.668 -131.4961
226.318341 80.664 -131.4210
226.684552 80.661 -131.3476
227.050763 80.657 -131.2756
227.416974 80.653 -131.2049
227.783185 80.649 -131.1350
228.149396 80.644 -131.0656
228.515607 80.640 -130.9960
228.881817 80.635 -130.9256
229.248028 80.629 -130.8540
229.614239 80.624 -130.7808
229.980450 80.619 -130.7057
230.346661 80.613 -130.6286
230.712872 80.608 -130.5497
231.079083 80.602 -130.4692
231.445294 80.597 -130.3876
231.811505 80.593 -130.3054
232.177716 80.588 -130.2232
232.543927 80.584 -130.1417
232.910137 80.580 -130.0611
233.276348 80.576 -129.9820
233.642559 80.572 -129.9043
234.008770 80.568 -129.8280
234.374981 80.564 -129.7530
234.741192 80.560 -129.6788
235.107403 80.556 -129.6050
235.473614 80.552 -129.5312
235.839825 80.547 -129.4570
236.206036 80.543 -129.3820
236.572247 80.538 -129.3061
236.938457 80.534 -129.2292
237.304668 80.529 -129.1512
237.670879 80.524 -129.0724
238.037090 80.520 -128.9930
238.403301 80.516 -128.9131
238.769512 80.512 -128.8330
239.135723 80.508 -128.7529
239.501934 80.504 -128.6730
239.868145 80.500 -128.5931
240.234356 80.496 -128.5131
240.600567 80.492 -128.4327
240.966777 80.488 -128.3516
241.332988 80.484 -128.2692
241.699199 80.480 -128.1852
242.065410 80.476 -128.0993
242.431621 80.472 -128.0113
242.797832 80.469 -127.9214
243.164043 80.466 -127.8301
243.530254 80.463 -127.7381
243.896465 80.461 -127.6462
244.262676 80.459 -127.5554
244.628887 80.458 -127.4666
244.995097 80.458 -127.3806
245.361308 80.457 -127.2979
245.727519 80.456 -127.2187
246.093730 80.456 -127.1429
246.459941 80.455 -127.0700
246.826152 80.454 -126.9993
247.192363 80.452 -126.9299
247.558574 80.450 -126.8610
247.924785 80.447 -126.7916
248.290996 80.444 -126.7210
248.657207 80.441 -126.6486
249.023417 80.437 -126.5743
249.389628 80.434 -126.4978
249.755839 80.430 -126.4195
250.122050 80.426 -126.3396
250.488261 80.423 -126.2585
250.854472 80.420 -126.1768
251.220683 80.417 -126.0948
251.586894 80.414 -126.0130
251.953105 80.411 -125.9315
252.319316 80.408 -125.8507
252.685526 80.405 -125.7705
253.051737 80.403 -125.6908
253.417948 80.400 -125.6116
253.784159 80.397 -125.5328
254.150370 80.394 -125.4541
254.516581 80.391 -125.3755
254.882792 80.388 -125.2969
255.249003 80.384 -125.2182
255.615214 80.381 -125.1393
255.981425 80.378 -125.0604
256.347636 80.375 -124.9812
256.713846 80.371 -124.9019
257.080057 80.368 -124.8224
257.446268 80.365 -124.7427
257.812479 80.361 -124.6626
258.178690 80.358 -124.5822
258.544901 80.354 -124.5013
258.911112 80.351 -124.4199
259.277323 80.347 -124.3380
259.643534 80.344 -124.2555
260.009745 80.341 -124.1725
260.375956 80.337 -124.0891
260.742166 80.334 -124.0054
261.108377 80.331 -123.9215
261.474588 80.328 -123.8377
261.840799 80.325 -123.7540
262.207010 80.323 -123.6707
262.573221 80.320 -123.5879
262.939432 80.317 -123.5056
263.305643 80.315 -123.4239
263.671854 80.312 -123.3428
264.038065 80.310 -123.2622
264.404276 80.307 -123.1821
264.770486 80.304 -123.1022
265.136697 80.302 -123.0224
265.502908 80.299 -122.9426
265.869119 80.296 -122.8626
266.235330 80.293 -122.7824
266.601541 80.291 -122.7020
266.967752 80.288 -122.6214
267.333963 80.285 -122.5408
267.700174 80.283 -122.4603
268.066385 80.280 -122.3801
268.432596 80.278 -122.3004
268.798806 80.276 -122.2214
269.165017 80.274 -122.1432
269.531228 80.271 -122.0661
269.897439 80.269 -121.9900
270.263650 80.267 -121.9151
270.629861 80.265 -121.8413
270.996072 80.263 -121.7686
271.362283 80.260 -121.6969
271.728494 80.258 -121.6260
272.094705 80.255 -121.5557
272.460916 80.252 -121.4859
272.827126 80.248 -121.4162
273.193337 80.245 -121.3463
273.559548 80.241 -121.2760
273.925759 80.237 -121.2048
274.291970 80.233 -121.1327
274.658181 80.229 -121.0593
275.024392 80.225 -120.9845
275.390603 80.220 -120.9083
275.756814 80.216 -120.8308
276.123025 80.212 -120.7522
276.489235 80.207 -120.6726
276.855446 80.203 -120.5922
277.221657 80.199 -120.5115
277.587868 80.195 -120.4304
277.954079 80.191 -120.3493
278.320290 80.187 -120.2683
278.686501 80.183 -120.1874
279.052712 80.179 -120.1067
279.418923 80.175 -120.0261
279.785134 80.171 -119.9458
280.151345 80.168 -119.8656
280.517555 80.164 -119.7856
280.883766 80.160 -119.7059
281.249977 80.156 -119.6264
281.616188 80.152 -119.5471
281.982399 80.148 -119.4678
282.348610 80.143 -119.3885
282.714821 80.139 -119.3087
283.081032 80.134 -119.2281
283.447243 80.130 -119.1463
283.813454 80.125 -119.0626
284.179665 80.120 -118.9767
284.545875 80.115 -118.8882
284.912086 80.111 -118.7969
