* Measurement data measured by REW V5.20.13
* Source: Trace Arithmetic result A * B conjugate
* Format: Trace Arithmetic result A * B conjugate
* Dated: May 7, 2023 8:18:03 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: KZ LL R
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
108.764640 87.047 138.7072
109.130851 87.028 138.6921
109.497062 87.008 138.6737
109.863272 86.985 138.6616
110.229483 86.962 138.6630
110.595694 86.939 138.6788
110.961905 86.918 138.7026
111.328116 86.899 138.7249
111.694327 86.880 138.7393
112.060538 86.861 138.7461
112.426749 86.840 138.7519
112.792960 86.818 138.7635
113.159171 86.795 138.7838
113.525382 86.773 138.8098
113.891592 86.751 138.8360
114.257803 86.730 138.8586
114.624014 86.709 138.8768
114.990225 86.687 138.8917
115.356436 86.666 138.9042
115.722647 86.643 138.9149
116.088858 86.621 138.9266
116.455069 86.598 138.9445
116.821280 86.576 138.9733
117.187491 86.556 139.0112
117.553702 86.539 139.0466
117.919912 86.524 139.0629
118.286123 86.510 139.0503
118.652334 86.491 139.0157
119.018545 86.467 138.9837
119.384756 86.438 138.9838
119.750967 86.410 139.0314
120.117178 86.386 139.1159
120.483389 86.370 139.2045
120.849600 86.360 139.2609
121.215811 86.352 139.2672
121.582022 86.339 139.2335
121.948232 86.321 139.1891
122.314443 86.298 139.1640
122.680654 86.274 139.1707
123.046865 86.251 139.2009
123.413076 86.233 139.2348
123.779287 86.216 139.2570
124.145498 86.200 139.2656
124.511709 86.182 139.2712
124.877920 86.164 139.2869
125.244131 86.146 139.3173
125.610342 86.130 139.3566
125.976552 86.116 139.3923
126.342763 86.103 139.4155
126.708974 86.090 139.4263
127.075185 86.074 139.4338
127.441396 86.056 139.4497
127.807607 86.038 139.4800
128.173818 86.021 139.5207
128.540029 86.006 139.5601
128.906240 85.992 139.5869
129.272451 85.976 139.5979
129.638662 85.958 139.6011
130.004872 85.937 139.6108
130.371083 85.916 139.6379
130.737294 85.895 139.6819
131.103505 85.877 139.7306
131.469716 85.862 139.7679
131.835927 85.847 139.7855
132.202138 85.830 139.7884
132.568349 85.811 139.7915
132.934560 85.790 139.8087
133.300771 85.769 139.8432
133.666981 85.751 139.8853
134.033192 85.736 139.9207
134.399403 85.721 139.9413
134.765614 85.705 139.9510
135.131825 85.686 139.9628
135.498036 85.667 139.9886
135.864247 85.649 140.0305
136.230458 85.635 140.0792
136.596669 85.623 140.1211
136.962880 85.612 140.1470
137.329091 85.601 140.1571
137.695301 85.589 140.1586
138.061512 85.575 140.1603
138.427723 85.561 140.1672
138.793934 85.546 140.1801
139.160145 85.531 140.1976
139.526356 85.516 140.2195
139.892567 85.500 140.2469
140.258778 85.485 140.2801
140.624989 85.471 140.3171
140.991200 85.457 140.3533
141.357411 85.444 140.3850
141.723621 85.431 140.4113
142.089832 85.416 140.4354
142.456043 85.400 140.4625
142.822254 85.383 140.4955
143.188465 85.368 140.5328
143.554676 85.354 140.5689
143.920887 85.340 140.5973
144.287098 85.327 140.6152
144.653309 85.313 140.6254
145.019520 85.296 140.6355
145.385731 85.278 140.6534
145.751941 85.261 140.6836
146.118152 85.244 140.7238
146.484363 85.230 140.7670
146.850574 85.217 140.8052
147.216785 85.205 140.8337
147.582996 85.193 140.8536
147.949207 85.179 140.8702
148.315418 85.165 140.8894
148.681629 85.150 140.9144
149.047840 85.136 140.9446
149.414051 85.123 140.9767
149.780261 85.110 141.0073
150.146472 85.097 141.0348
150.512683 85.084 141.0602
150.878894 85.070 141.0860
151.245105 85.056 141.1146
151.611316 85.042 141.1469
151.977527 85.029 141.1816
152.343738 85.016 141.2159
152.709949 85.005 141.2462
153.076160 84.993 141.2706
153.442371 84.981 141.2900
153.808581 84.968 141.3081
154.174792 84.954 141.3295
154.541003 84.940 141.3567
154.907214 84.927 141.3881
155.273425 84.915 141.4188
155.639636 84.904 141.4443
156.005847 84.892 141.4643
156.372058 84.880 141.4830
156.738269 84.866 141.5069
157.104480 84.853 141.5398
157.470690 84.840 141.5799
157.836901 84.830 141.6207
158.203112 84.820 141.6558
158.569323 84.811 141.6835
158.935534 84.800 141.7072
159.301745 84.789 141.7323
159.667956 84.777 141.7618
160.034167 84.765 141.7940
160.400378 84.754 141.8252
160.766589 84.742 141.8532
161.132800 84.730 141.8798
161.499010 84.716 141.9092
161.865221 84.702 141.9439
162.231432 84.687 141.9830
162.597643 84.673 142.0233
162.963854 84.659 142.0630
163.330065 84.645 142.1041
163.696276 84.631 142.1494
164.062487 84.618 142.1982
164.428698 84.607 142.2440
164.794909 84.597 142.2772
165.161120 84.587 142.2933
165.527330 84.575 142.2977
165.893541 84.560 142.3043
166.259752 84.544 142.3266
166.625963 84.529 142.3677
166.992174 84.517 142.4170
167.358385 84.509 142.4572
167.724596 84.502 142.4764
168.090807 84.493 142.4771
168.457018 84.482 142.4739
168.823229 84.468 142.4839
169.189440 84.453 142.5147
169.555650 84.441 142.5605
169.921861 84.431 142.6072
170.288072 84.423 142.6431
170.654283 84.415 142.6661
171.020494 84.406 142.6832
171.386705 84.395 142.7036
171.752916 84.383 142.7324
172.119127 84.371 142.7684
172.485338 84.360 142.8077
172.851549 84.349 142.8481
173.217760 84.338 142.8900
173.583970 84.327 142.9334
173.950181 84.317 142.9750
174.316392 84.308 143.0083
174.682603 84.299 143.0281
175.048814 84.288 143.0364
175.415025 84.274 143.0436
175.781236 84.258 143.0629
176.147447 84.241 143.1025
176.513658 84.226 143.1597
176.879869 84.214 143.2220
177.246080 84.205 143.2754
177.612290 84.196 143.3127
177.978501 84.186 143.3379
178.344712 84.176 143.3611
178.710923 84.165 143.3908
179.077134 84.154 143.4276
179.443345 84.145 143.4643
179.809556 84.137 143.4930
180.175767 84.128 143.5120
180.541978 84.118 143.5275
180.908189 84.106 143.5494
181.274399 84.094 143.5836
181.640610 84.084 143.6273
182.006821 84.075 143.6718
182.373032 84.067 143.7087
182.739243 84.059 143.7369
183.105454 84.050 143.7623
183.471665 84.040 143.7921
183.837876 84.031 143.8289
184.204087 84.023 143.8674
184.570298 84.016 143.8992
184.936509 84.009 143.9187
185.302719 84.000 143.9288
185.668930 83.989 143.9385
186.035141 83.977 143.9574
186.401352 83.964 143.9892
186.767563 83.953 144.0298
187.133774 83.943 144.0709
187.499985 83.934 144.1064
187.866196 83.925 144.1356
188.232407 83.914 144.1632
188.598618 83.903 144.1952
188.964829 83.892 144.2346
189.331039 83.882 144.2798
189.697250 83.873 144.3256
190.063461 83.865 144.3660
190.429672 83.858 144.3973
190.795883 83.849 144.4196
191.162094 83.840 144.4370
191.528305 83.828 144.4561
191.894516 83.816 144.4828
192.260727 83.804 144.5199
192.626938 83.793 144.5647
192.993149 83.784 144.6106
193.359359 83.776 144.6506
193.725570 83.768 144.6813
194.091781 83.759 144.7042
194.457992 83.750 144.7245
194.824203 83.739 144.7471
195.190414 83.729 144.7738
195.556625 83.719 144.8035
195.922836 83.709 144.8344
196.289047 83.698 144.8664
196.655258 83.688 144.9014
197.021469 83.679 144.9404
197.387679 83.670 144.9816
197.753890 83.663 145.0198
198.120101 83.656 145.0502
198.486312 83.648 145.0718
198.852523 83.639 145.0896
199.218734 83.628 145.1117
199.584945 83.616 145.1446
199.951156 83.605 145.1896
200.317367 83.595 145.2418
200.683578 83.587 145.2932
201.049789 83.580 145.3368
201.415999 83.573 145.3702
201.782210 83.566 145.3955
202.148421 83.557 145.4175
202.514632 83.548 145.4410
202.880843 83.538 145.4689
203.247054 83.529 145.5007
203.613265 83.520 145.5336
203.979476 83.512 145.5643
204.345687 83.504 145.5908
204.711898 83.495 145.6146
205.078108 83.485 145.6398
205.444319 83.475 145.6708
205.810530 83.465 145.7088
206.176741 83.457 145.7499
206.542952 83.450 145.7872
206.909163 83.444 145.8152
207.275374 83.437 145.8344
207.641585 83.428 145.8514
208.007796 83.417 145.8759
208.374007 83.406 145.9137
208.740218 83.396 145.9630
209.106428 83.388 146.0153
209.472639 83.382 146.0609
209.838850 83.376 146.0947
210.205061 83.369 146.1196
210.571272 83.361 146.1436
210.937483 83.351 146.1740
211.303694 83.343 146.2131
211.669905 83.335 146.2563
212.036116 83.329 146.2957
212.402327 83.324 146.3247
212.768538 83.318 146.3423
213.134748 83.311 146.3539
213.500959 83.302 146.3683
213.867170 83.292 146.3930
214.233381 83.282 146.4309
214.599592 83.275 146.4774
214.965803 83.269 146.5231
215.332014 83.265 146.5582
215.698225 83.261 146.5789
216.064436 83.256 146.5907
216.430647 83.247 146.6067
216.796858 83.238 146.6400
217.163068 83.229 146.6952
217.529279 83.223 146.7633
217.895490 83.222 146.8253
218.261701 83.223 146.8627
218.627912 83.223 146.8690
218.994123 83.219 146.8542
219.360334 83.210 146.8396
219.726545 83.198 146.8453
220.092756 83.185 146.8786
220.458967 83.173 146.9317
220.825178 83.165 146.9883
221.191388 83.158 147.0350
221.557599 83.151 147.0696
221.923810 83.143 147.0994
222.290021 83.134 147.1337
222.656232 83.125 147.1753
223.022443 83.117 147.2194
223.388654 83.111 147.2580
223.754865 83.104 147.2884
224.121076 83.096 147.3153
224.487287 83.088 147.3474
224.853498 83.080 147.3889
225.219708 83.074 147.4347
225.585919 83.070 147.4729
225.952130 83.066 147.4934
226.318341 83.061 147.4969
226.684552 83.053 147.4965
227.050763 83.042 147.5099
227.416974 83.030 147.5488
227.783185 83.020 147.6102
228.149396 83.014 147.6785
228.515607 83.011 147.7352
228.881817 83.009 147.7707
229.248028 83.006 147.7884
229.614239 83.000 147.8010
229.980450 82.992 147.8206
230.346661 82.984 147.8510
230.712872 82.977 147.8871
231.079083 82.971 147.9203
231.445294 82.965 147.9458
231.811505 82.957 147.9663
232.177716 82.948 147.9888
232.543927 82.939 148.0193
232.910137 82.930 148.0590
233.276348 82.922 148.1039
233.642559 82.915 148.1483
234.008770 82.909 148.1881
234.374981 82.904 148.2218
234.741192 82.898 148.2500
235.107403 82.892 148.2745
235.473614 82.886 148.2982
235.839825 82.879 148.3245
236.206036 82.872 148.3560
236.572247 82.866 148.3921
236.938457 82.862 148.4279
237.304668 82.858 148.4571
237.670879 82.855 148.4763
238.037090 82.850 148.4886
238.403301 82.843 148.5026
238.769512 82.836 148.5261
239.135723 82.828 148.5611
239.501934 82.822 148.6013
239.868145 82.817 148.6372
240.234356 82.812 148.6644
240.600567 82.805 148.6871
240.966777 82.797 148.7164
241.332988 82.787 148.7610
241.699199 82.779 148.8210
242.065410 82.773 148.8867
242.431621 82.769 148.9446
242.797832 82.766 148.9868
243.164043 82.763 149.0144
243.530254 82.757 149.0357
243.896465 82.750 149.0596
244.262676 82.742 149.0902
244.628887 82.735 149.1253
244.995097 82.729 149.1597
245.361308 82.723 149.1888
245.727519 82.717 149.2107
246.093730 82.711 149.2259
246.459941 82.704 149.2369
246.826152 82.696 149.2480
247.192363 82.687 149.2652
247.558574 82.678 149.2943
247.924785 82.670 149.3377
248.290996 82.663 149.3908
248.657207 82.661 149.4428
249.023417 82.660 149.4813
249.389628 82.660 149.4990
249.755839 82.659 149.4984
250.122050 82.654 149.4911
250.488261 82.646 149.4916
250.854472 82.637 149.5108
251.220683 82.627 149.5512
251.586894 82.619 149.6072
251.953105 82.614 149.6685
252.319316 82.611 149.7251
252.685526 82.608 149.7704
253.051737 82.606 149.8028
253.417948 82.601 149.8260
253.784159 82.595 149.8475
254.150370 82.588 149.8749
254.516581 82.580 149.9128
254.882792 82.573 149.9590
255.249003 82.567 150.0054
255.615214 82.563 150.0422
255.981425 82.559 150.0646
256.347636 82.553 150.0763
256.713846 82.545 150.0889
257.080057 82.535 150.1144
257.446268 82.526 150.1583
257.812479 82.519 150.2151
258.178690 82.515 150.2724
258.544901 82.513 150.3184
258.911112 82.512 150.3489
259.277323 82.510 150.3685
259.643534 82.507 150.3857
260.009745 82.503 150.4059
260.375956 82.500 150.4279
260.742166 82.497 150.4456
261.108377 82.493 150.4547
261.474588 82.488 150.4581
261.840799 82.480 150.4660
262.207010 82.469 150.4909
262.573221 82.459 150.5392
262.939432 82.450 150.6064
263.305643 82.446 150.6778
263.671854 82.444 150.7357
264.038065 82.444 150.7686
264.404276 82.441 150.7775
264.770486 82.436 150.7755
265.136697 82.426 150.7812
265.502908 82.415 150.8087
265.869119 82.404 150.8608
266.235330 82.396 150.9272
266.601541 82.393 150.9908
266.967752 82.392 151.0366
267.333963 82.391 151.0597
267.700174 82.389 151.0670
268.066385 82.383 151.0720
268.432596 82.376 151.0872
