* Measurement data measured by REW V5.20.13
* Source: Trace Arithmetic result A * B conjugate
* Format: Trace Arithmetic result A * B conjugate
* Dated: Aug 1, 2023 6:35:48 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times Bconj A = DUO R B = CorrectV2
* Measurement: A times Bconj
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
139.292908 82.548 -94.4720
139.629364 82.534 -94.6288
139.965820 82.520 -94.7565
140.302277 82.508 -94.8609
140.638733 82.499 -94.9550
140.975189 82.494 -95.0529
141.311646 82.491 -95.1648
141.648102 82.488 -95.2957
141.984558 82.484 -95.4450
142.321014 82.478 -95.6069
142.657471 82.468 -95.7715
142.993927 82.456 -95.9280
143.330383 82.443 -96.0685
143.666840 82.430 -96.1919
144.003296 82.420 -96.3047
144.339752 82.411 -96.4178
144.676208 82.404 -96.5410
145.012665 82.397 -96.6774
145.349121 82.389 -96.8227
145.685577 82.379 -96.9683
146.022034 82.367 -97.1061
146.358490 82.356 -97.2328
146.694946 82.345 -97.3503
147.031403 82.336 -97.4645
147.367859 82.328 -97.5812
147.704315 82.321 -97.7042
148.040771 82.313 -97.8347
148.377228 82.305 -97.9715
148.713684 82.296 -98.1110
149.050140 82.286 -98.2482
149.386597 82.275 -98.3778
149.723053 82.264 -98.4965
150.059509 82.253 -98.6054
150.395966 82.245 -98.7104
150.732422 82.238 -98.8200
151.068878 82.232 -98.9408
151.405334 82.225 -99.0732
151.741791 82.217 -99.2106
152.078247 82.207 -99.3425
152.414703 82.196 -99.4611
152.751160 82.186 -99.5651
153.087616 82.178 -99.6615
153.424072 82.173 -99.7611
153.760529 82.170 -99.8721
154.096985 82.166 -99.9962
154.433441 82.161 -100.1284
154.769897 82.155 -100.2616
155.106354 82.148 -100.3909
155.442810 82.141 -100.5157
155.779266 82.135 -100.6389
156.115723 82.128 -100.7621
156.452179 82.122 -100.8841
156.788635 82.115 -101.0016
157.125092 82.108 -101.1129
157.461548 82.103 -101.2209
157.798004 82.099 -101.3329
158.134460 82.096 -101.4559
158.470917 82.092 -101.5914
158.807373 82.085 -101.7316
159.143829 82.076 -101.8625
159.480286 82.064 -101.9717
159.816742 82.054 -102.0563
160.153198 82.047 -102.1259
160.489655 82.045 -102.1990
160.826111 82.045 -102.2926
161.162567 82.044 -102.4130
161.499023 82.041 -102.5522
161.835480 82.033 -102.6932
162.171936 82.023 -102.8195
162.508392 82.012 -102.9239
162.844849 82.003 -103.0122
163.181305 81.997 -103.0987
163.517761 81.993 -103.1971
163.854218 81.990 -103.3138
164.190674 81.985 -103.4456
164.527130 81.978 -103.5829
164.863586 81.969 -103.7167
165.200043 81.959 -103.8416
165.536499 81.948 -103.9568
165.872955 81.938 -104.0635
166.209412 81.927 -104.1620
166.545868 81.918 -104.2520
166.882324 81.910 -104.3341
167.218781 81.905 -104.4129
167.555237 81.902 -104.4963
167.891693 81.900 -104.5927
168.228149 81.899 -104.7057
168.564606 81.897 -104.8322
168.901062 81.892 -104.9631
169.237518 81.885 -105.0881
169.573975 81.877 -105.2008
169.910431 81.869 -105.3017
170.246887 81.863 -105.3969
170.583344 81.858 -105.4937
170.919800 81.853 -105.5962
171.256256 81.848 -105.7032
171.592712 81.842 -105.8100
171.929169 81.835 -105.9113
172.265625 81.828 -106.0054
172.602081 81.823 -106.0951
172.938538 81.818 -106.1864
173.274994 81.815 -106.2856
173.611450 81.812 -106.3961
173.947906 81.808 -106.5170
174.284363 81.802 -106.6432
174.620819 81.794 -106.7678
174.957275 81.785 -106.8846
175.293732 81.776 -106.9904
175.630188 81.767 -107.0856
175.966644 81.760 -107.1745
176.303101 81.754 -107.2626
176.639557 81.750 -107.3550
176.976013 81.745 -107.4546
177.312469 81.741 -107.5615
177.648926 81.736 -107.6740
177.985382 81.731 -107.7888
178.321838 81.724 -107.9026
178.658295 81.717 -108.0121
178.994751 81.709 -108.1149
179.331207 81.702 -108.2094
179.667664 81.695 -108.2963
180.004120 81.689 -108.3787
180.340576 81.684 -108.4609
180.677032 81.680 -108.5467
181.013489 81.677 -108.6373
181.349945 81.674 -108.7313
181.686401 81.670 -108.8262
182.022858 81.667 -108.9209
182.359314 81.664 -109.0172
182.695770 81.662 -109.1187
183.032227 81.659 -109.2270
183.368683 81.655 -109.3394
183.705139 81.650 -109.4489
184.041595 81.644 -109.5482
184.378052 81.639 -109.6358
184.714508 81.636 -109.7181
185.050964 81.634 -109.8071
185.387421 81.633 -109.9126
185.723877 81.630 -110.0348
186.060333 81.625 -110.1626
186.396790 81.616 -110.2798
186.733246 81.607 -110.3754
187.069702 81.599 -110.4512
187.406158 81.594 -110.5223
187.742615 81.591 -110.6075
188.079071 81.588 -110.7175
188.415527 81.583 -110.8472
188.751984 81.573 -110.9795
189.088440 81.559 -111.0958
189.424896 81.545 -111.1871
189.761353 81.531 -111.2580
190.097809 81.520 -111.3208
190.434265 81.509 -111.3844
190.770721 81.499 -111.4470
191.107178 81.488 -111.4978
191.443634 81.479 -111.5281
191.780090 81.474 -111.5422
192.116547 81.476 -111.5614
192.453003 81.483 -111.6138
192.789459 81.493 -111.7189
193.125916 81.498 -111.8740
193.462372 81.497 -112.0538
193.798828 81.487 -112.2227
194.135284 81.473 -112.3521
194.471741 81.460 -112.4354
194.808197 81.451 -112.4888
195.144653 81.448 -112.5412
195.481110 81.449 -112.6168
195.817566 81.449 -112.7231
196.154022 81.447 -112.8490
196.490479 81.440 -112.9735
196.826935 81.430 -113.0788
197.163391 81.421 -113.1591
197.499847 81.413 -113.2218
197.836304 81.409 -113.2817
198.172760 81.406 -113.3518
198.509216 81.404 -113.4371
198.845673 81.401 -113.5334
199.182129 81.396 -113.6317
199.518585 81.389 -113.7235
199.855042 81.382 -113.8054
200.191498 81.376 -113.8801
200.527954 81.371 -113.9534
200.864410 81.367 -114.0307
201.200867 81.363 -114.1133
201.537323 81.358 -114.1984
201.873779 81.353 -114.2812
202.210236 81.348 -114.3589
202.546692 81.343 -114.4323
202.883148 81.340 -114.5065
203.219604 81.338 -114.5878
203.556061 81.336 -114.6786
203.892517 81.332 -114.7758
204.228973 81.326 -114.8718
204.565430 81.320 -114.9590
204.901886 81.313 -115.0350
205.238342 81.308 -115.1047
205.574799 81.304 -115.1777
205.911255 81.302 -115.2621
206.247711 81.298 -115.3587
206.584167 81.292 -115.4603
206.920624 81.284 -115.5552
207.257080 81.275 -115.6345
207.593536 81.266 -115.6972
207.929993 81.259 -115.7507
208.266449 81.255 -115.8055
208.602905 81.252 -115.8685
208.939362 81.250 -115.9393
209.275818 81.247 -116.0127
209.612274 81.244 -116.0842
209.948730 81.243 -116.1546
210.285187 81.242 -116.2306
210.621643 81.242 -116.3186
210.958099 81.242 -116.4189
211.294556 81.239 -116.5232
211.631012 81.233 -116.6182
211.967468 81.228 -116.6946
212.303925 81.223 -116.7539
212.640381 81.222 -116.8091
212.976837 81.223 -116.8775
213.313293 81.225 -116.9700
213.649750 81.225 -117.0838
213.986206 81.220 -117.2034
214.322662 81.210 -117.3089
214.659119 81.199 -117.3869
214.995575 81.189 -117.4373
215.332031 81.181 -117.4720
215.668488 81.176 -117.5079
216.004944 81.174 -117.5573
216.341400 81.172 -117.6229
216.677856 81.168 -117.6995
217.014313 81.163 -117.7786
