* Measurement data measured by REW V5.20.13
* Source: Trace Arithmetic result A * B conjugate
* Format: Trace Arithmetic result A * B conjugate
* Dated: May 7, 2023 8:38:11 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: A times Bconj
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
238.211060 80.217 164.9060
238.547516 80.217 165.0321
238.883972 80.225 165.1345
239.220428 80.239 165.1809
239.556885 80.251 165.1590
239.893341 80.256 165.0862
240.229797 80.252 165.0011
240.566254 80.241 164.9410
240.902710 80.228 164.9212
241.239166 80.218 164.9295
241.575623 80.212 164.9385
241.912079 80.207 164.9282
242.248535 80.202 164.8993
242.584991 80.192 164.8712
242.921448 80.181 164.8653
243.257904 80.170 164.8901
243.594360 80.163 164.9358
243.930817 80.160 164.9839
244.267273 80.161 165.0199
244.603729 80.163 165.0405
244.940186 80.165 165.0493
245.276642 80.166 165.0496
245.613098 80.167 165.0397
245.949554 80.167 165.0182
246.286011 80.163 164.9914
246.622467 80.154 164.9758
246.958923 80.143 164.9902
247.295380 80.132 165.0422
247.631836 80.126 165.1198
247.968292 80.125 165.1964
248.304749 80.128 165.2455
248.641205 80.131 165.2582
248.977661 80.130 165.2463
249.314117 80.125 165.2338
249.650574 80.116 165.2397
249.987030 80.109 165.2673
250.323486 80.104 165.3044
250.659943 80.102 165.3336
250.996399 80.101 165.3439
251.332855 80.101 165.3353
251.669312 80.098 165.3156
252.005768 80.093 165.2949
252.342224 80.087 165.2808
252.678680 80.081 165.2775
253.015137 80.075 165.2853
253.351593 80.071 165.2999
253.688049 80.069 165.3128
254.024506 80.068 165.3156
254.360962 80.065 165.3087
254.697418 80.059 165.3070
255.033875 80.050 165.3352
255.370331 80.043 165.4106
255.706787 80.043 165.5230
256.043243 80.053 165.6299
256.379700 80.072 165.6757
256.716156 80.091 165.6282
257.052612 80.098 165.5071
257.389069 80.089 165.3818
257.725525 80.065 165.3351
258.061981 80.039 165.4125
258.398438 80.025 165.5881
258.734894 80.029 165.7760
259.071350 80.048 165.8836
259.407806 80.068 165.8719
259.744263 80.075 165.7778
260.080719 80.067 165.6847
260.417175 80.049 165.6641
260.753632 80.034 165.7274
261.090088 80.031 165.8214
261.426544 80.037 165.8716
261.763000 80.044 165.8406
262.099457 80.041 165.7560
262.435913 80.026 165.6877
262.772369 80.005 165.6939
263.108826 79.990 165.7750
263.445282 79.987 165.8712
263.781738 79.993 165.9088
264.118195 79.996 165.8590
264.454651 79.987 165.7646
264.791107 79.963 165.7131
265.127563 79.932 165.7763
265.464020 79.911 165.9560
265.800476 79.910 166.1762
266.136932 79.928 166.3307
266.473389 79.952 166.3545
266.809845 79.966 166.2649
267.146301 79.963 166.1450
267.482758 79.946 166.0861
267.819214 79.928 166.1274
268.155670 79.921 166.2312
268.492126 79.929 166.3124
268.828583 79.943 166.3006
269.165039 79.951 166.1895
269.501495 79.943 166.0414
269.837952 79.918 165.9460
270.174408 79.888 165.9645
270.510864 79.866 166.0918
270.847321 79.860 166.2628
271.183777 79.870 166.3959
271.520233 79.886 166.4445
271.856689 79.898 166.4193
272.193146 79.901 166.3717
272.529602 79.897 166.3533
272.866058 79.894 166.3813
273.202515 79.898 166.4306
273.538971 79.907 166.4563
273.875427 79.919 166.4284
274.211884 79.924 166.3539
274.548340 79.919 166.2721
274.884796 79.906 166.2296
275.221252 79.890 166.2519
275.557709 79.879 166.3299
275.894165 79.874 166.4287
276.230621 79.877 166.5110
276.567078 79.881 166.5573
276.903534 79.883 166.5724
277.239990 79.882 166.5747
277.576447 79.877 166.5808
277.912903 79.871 166.5960
278.249359 79.865 166.6156
278.585815 79.858 166.6348
278.922272 79.849 166.6552
279.258728 79.840 166.6843
279.595184 79.831 166.7272
279.931641 79.824 166.7794
280.268097 79.821 166.8263
280.604553 79.820 166.8528
280.941010 79.818 166.8547
281.277466 79.814 166.8434
281.613922 79.806 166.8402
281.950378 79.798 166.8624
282.286835 79.792 166.9104
282.623291 79.793 166.9658
282.959747 79.798 167.0008
283.296204 79.807 166.9948
283.632660 79.813 166.9468
283.969116 79.814 166.8758
284.305573 79.809 166.8105
284.642029 79.799 166.7748
284.978485 79.789 166.7772
285.314941 79.781 166.8102
285.651398 79.776 166.8588
285.987854 79.774 166.9100
286.324310 79.775 166.9594
286.660767 79.777 167.0082
286.997223 79.781 167.0574
287.333679 79.788 167.1004
287.670135 79.798 167.1229
288.006592 79.809 167.1092
288.343048 79.818 167.0518
288.679504 79.821 166.9595
289.015961 79.814 166.8582
289.352417 79.797 166.7843
289.688873 79.774 166.7722
290.025330 79.751 166.8401
290.361786 79.734 166.9796
290.698242 79.730 167.1548
291.034698 79.738 167.3134
291.371155 79.756 167.4061
291.707611 79.775 167.4077
292.044067 79.789 167.3284
292.380524 79.789 167.2108
292.716980 79.776 167.1123
293.053436 79.755 167.0807
293.389893 79.734 167.1313
293.726349 79.722 167.2403
294.062805 79.720 167.3558
294.399261 79.727 167.4261
294.735718 79.736 167.4265
